,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
15735,1,78089,76302,117959,117960,118810,118811,241709,19793,118813
15736,1,34751,3053,117961,118225,120663,118641,306399,118643,118644
15737,1,42878,51138,117961,118413,119968,117905,117906,290919,117908
15738,1,22281,2836,118169,118170,118556,117946,169286,292795,117948
15739,1,41430,7490,118349,118350,122672,130857,125539,308574,130858
15740,1,108566,19760,117961,117962,118352,118321,117906,290919,118322
15741,1,25442,25444,121518,121519,117895,118568,212837,19721,118570
15742,1,20897,1583,117961,118327,118507,118054,120238,117887,118055
15743,1,73144,5060,117961,117962,118791,122022,131419,119221,122024
15744,1,28579,1806,117961,118413,122007,117905,117906,290919,117908
15745,1,16003,2071,117961,117962,118501,118502,118503,118504,118505
15746,1,42593,51096,119596,119597,124266,118728,272276,118295,118730
15747,1,14914,13441,117961,118225,119781,118207,279443,270488,118209
15748,1,15714,7789,118573,118574,117945,117946,144259,292795,117948
15749,1,7543,23144,117961,118225,118403,119849,149249,118638,119851
15750,1,21915,25772,118006,118007,117941,117879,117897,19721,117880
15751,0,91181,70062,117961,118386,118746,117905,240983,290919,117908
15752,1,44977,8784,117961,118300,119890,118834,150799,118424,118836
15753,1,23921,5739,117961,118446,118684,127108,132156,118667,127110
15754,1,27750,7491,117961,118300,119181,118784,118785,290919,118786
15755,0,45215,54419,117926,118266,117884,118568,195390,19721,118570
15756,1,87742,14798,117961,118386,118746,121594,126485,4673,121596
15757,1,68726,4945,117961,118300,118360,118636,171056,118638,118639
15758,1,74920,7551,117961,118052,118867,118321,117906,290919,118322
15759,1,74745,70646,117961,118327,118933,120690,120691,290919,120692
15760,1,75809,4659,117961,118225,120663,118321,117906,290919,118322
15761,1,45019,59067,117961,118327,121645,118641,306399,118643,118644
15762,1,28294,21009,117961,118343,149210,120097,174445,270488,120099
15763,1,18072,15371,118169,118170,117945,280788,155276,292795,119082
15764,1,35788,21033,117961,118300,123749,118636,161129,118638,118639
15765,1,31441,15683,117961,118300,118957,118777,279443,308574,118779
15766,1,73542,16756,119062,130600,139677,117905,290919,290919,117908
15767,1,43735,3077,117961,118300,120312,118361,118362,118363,118364
15768,1,34313,2202,117916,118011,117920,118568,125937,19721,118570
15769,1,73970,13854,117961,118052,118821,117905,117906,290919,117908
15770,1,20275,2649,117961,118413,120526,118784,152747,290919,118786
15771,1,34318,16599,117890,118102,117878,118568,288641,19721,118570
15772,1,35376,25293,117961,118386,128823,117905,240983,290919,117908
15773,1,27124,8283,117961,118327,118933,118321,117906,290919,118322
15774,1,80638,51178,117961,118386,121961,307024,310608,118331,118332
15775,1,80701,3838,117961,118225,119924,117905,240983,290919,117908
15776,1,7543,7647,117961,118300,119181,118321,117906,290919,118322
15777,1,278393,1930,122880,122974,122870,120097,159929,270488,120099
15778,1,6921,814,118887,118888,123719,118321,117906,290919,118322
15779,1,33223,17713,117961,118225,122273,118321,240983,290919,118322
15780,1,36913,3486,118752,119070,118042,118563,171750,270488,118565
15781,1,29304,12761,117975,117976,117920,117885,117913,117887,117888
15782,1,1020,15460,118256,118257,117945,280788,280788,292795,119082
15783,1,37807,58692,117926,118124,117941,117879,117886,19721,117880
15784,1,21390,2543,117961,118300,121405,118685,126297,308574,118687
15785,1,34861,18211,117961,118386,119214,118321,117906,290919,118322
15786,1,43714,49772,91261,118026,118746,118451,126309,118453,118454
15787,1,4675,1508,117961,118225,120663,118784,240983,290919,118786
15788,1,75834,117794,117961,118446,118447,118054,306795,117887,118055
15789,1,32642,59229,117961,119256,120943,117946,119722,292795,117948
15790,1,73756,2437,118290,118291,19772,126085,253147,119221,126087
15791,1,37260,745,117961,118343,119181,118451,130134,118453,118454
15792,1,43012,23111,119691,119692,118635,122967,190850,119695,122969
15793,1,79092,51345,117961,118052,120417,118702,125047,118704,118705
15794,1,17308,48938,118169,118170,119781,118043,224182,270488,118046
15795,1,34963,52925,117980,117981,117920,117879,117886,19721,117880
15796,0,15022,19717,117961,117962,118352,118321,117906,290919,118322
15797,1,18589,26312,138798,138799,120539,118321,117906,290919,118322
15798,1,2252,2296,117961,118413,277693,123737,127475,118960,123738
15799,1,36674,21083,118106,118107,117941,117879,121445,19721,117880
15800,1,74734,5060,117961,117962,118791,122022,131419,119221,122024
15801,1,3853,8592,119062,119091,118514,117905,117906,290919,117908
15802,1,117088,806,117961,118300,123719,118321,117906,290919,118322
15803,1,15739,2003,118441,118442,118378,118054,121603,117887,118055
15804,1,38480,50379,118126,118237,117895,117885,117913,117887,117888
15805,1,20281,90027,117916,118150,118599,179731,118625,117887,117973
15806,1,23921,51318,117961,118300,119890,118368,254718,117887,118486
15807,1,112123,30385,117961,118343,118660,118924,131148,118667,118926
15808,1,79273,8126,117961,118327,118320,118321,117906,290919,118322
15809,1,31441,4993,117961,118343,118979,118826,134537,118424,118828
15810,1,74472,19830,119062,119091,123125,118784,121556,290919,118786
15811,1,73815,10987,119170,119171,121363,121364,121365,118467,121366
15812,1,72991,122272,117961,118225,122273,117905,117906,290919,117908
15813,1,17805,47,119062,119063,176153,118321,117906,290919,118322
15814,1,3130,3175,117961,118446,120368,118054,118054,117887,118055
15815,1,27829,53190,117961,118300,19772,118784,118785,290919,118786
15816,1,4675,25293,117961,118386,128823,117905,117906,290919,117908
15817,1,23921,4837,117961,118300,120026,118054,119601,117887,118055
15818,1,80651,92288,119062,119091,119303,119962,168365,118205,119964
15819,1,79950,7072,117961,117962,118352,118321,117906,290919,118322
15820,1,25993,4993,117961,118343,118979,118826,134537,118424,118828
15821,1,23194,5396,117961,118343,119993,118321,240983,290919,118322
15822,1,38468,13840,117993,117994,117895,117885,117913,117887,117888
15823,1,98500,7411,117961,118386,118746,118451,152307,118453,118454
15824,1,36902,60982,11146,118491,117884,118568,205904,19721,118570
15825,1,17308,4155,117961,118300,118301,120006,259215,118424,120008
15826,1,28149,49772,91261,118026,118746,118747,126309,118453,118749
15827,1,100474,5244,117961,118343,119598,118321,240983,290919,118322
15828,1,81070,49655,117961,118446,122550,117905,117906,290919,117908
15829,1,35531,25,117961,117962,122224,118321,117906,290919,118322
15830,1,42768,2000,117932,117933,117878,117879,117879,19721,117880
15831,1,40944,17059,117902,118041,117945,118274,119248,292795,118276
15832,1,25042,16573,117961,117969,196823,235351,254394,254395,254396
15833,1,80639,205,117961,118386,118746,118321,117906,290919,118322
15834,0,31183,18073,118256,118257,118623,118995,286106,292795,118997
15835,1,30570,18190,117961,118386,119954,117905,117906,290919,117908
15836,1,1805,17394,117961,118413,122007,118321,117906,290919,118322
15837,0,45743,52687,117961,117962,118910,119346,4673,4673,119348
15838,1,6921,5262,119596,119597,124656,117905,117906,290919,117908
15839,1,18226,1999,118084,118085,131868,128093,139264,119184,128095
15840,1,25993,7491,117961,118300,119181,118784,118785,290919,118786
15841,1,23921,140260,118163,119075,119076,118834,311236,118424,118836
15842,1,44477,782,117961,118413,127522,118784,240983,290919,118786
15843,1,17249,4865,117961,118343,121710,118422,300136,118424,118425
15844,1,27589,2607,118752,119070,119121,118274,149344,292795,118276
15845,1,73815,10835,119170,119171,118522,143183,183957,119788,143185
15846,1,29693,2199,4292,126095,118378,119192,300603,119184,119194
15847,1,113728,8028,117902,117903,124948,117905,117906,290919,117908
15848,0,28340,7459,5110,117954,122672,118685,223708,308574,118687
15849,1,36031,1350,117961,118052,120096,117905,117906,290919,117908
15850,1,4675,8520,117961,118386,119954,119962,168365,118205,119964
15851,1,41594,8433,117961,118327,118929,118321,117906,290919,118322
15852,1,34248,5320,118290,118291,119598,120344,260942,118424,120346
15853,1,917,5249,117961,118386,123144,118396,233714,118398,118399
15854,1,80824,5409,117961,118343,119993,118321,240983,290919,118322
15855,1,20178,4659,117961,118225,120663,117905,290919,290919,117908
15856,1,19842,7344,117961,118225,120663,138019,153236,120518,138021
15857,1,3853,7369,117961,118386,118896,118321,117906,290919,118322
15858,1,3853,13828,117961,118300,121977,120647,311441,118398,120649
15859,1,34026,35976,122532,123330,118317,122967,311057,119695,122969
15860,1,6921,824,91261,118026,123719,118777,279443,308574,118779
15861,1,18407,771,117961,118300,118437,117905,117906,290919,117908
15862,1,43876,119058,118079,118080,117878,117879,118177,19721,117880
15863,0,22956,3195,117961,118052,118706,118523,306404,118331,118525
15864,1,80151,46526,117961,118300,119984,118396,269406,118398,118399
15865,1,35498,3722,117961,118300,120059,119849,124718,118638,119851
15866,1,40997,17652,120864,120865,171098,118702,194774,118704,118705
15867,1,972,3770,117961,118343,118395,120647,311441,118398,120649
15868,1,79311,7445,117961,118343,122299,179731,118054,117887,117973
15869,1,43674,7133,117961,118327,118320,117905,117906,290919,117908
15870,1,3853,4828,117961,118343,118395,118890,125128,118398,118892
15871,1,31299,4950,117961,118343,118911,118826,257115,118424,118828
15872,1,79313,17733,117961,118300,119984,118890,125128,118398,118892
15873,1,101844,56193,117961,118300,120410,118784,117906,290919,118786
15874,1,79092,5196,117961,118052,121949,118207,127292,270488,118209
15875,1,43488,18181,117961,118343,118514,118321,117906,290919,118322
15876,1,41430,7320,5110,117954,122672,128197,273102,119772,128199
15877,1,1151,1214,119134,119135,120171,117896,136369,117887,117898
15878,1,35381,26321,117961,118327,118320,117905,117906,290919,117908
15879,1,33248,4200,117961,118343,118660,119433,133686,118424,119435
15880,1,113724,7072,117961,117962,118352,118321,117906,290919,118322
15881,0,16617,19760,117961,117962,118352,118321,117906,290919,118322
15882,1,969,58910,117902,118041,117945,280788,280788,292795,119082
15883,1,39325,20170,117961,118413,120526,130857,279443,308574,130858
15884,1,19975,16974,117961,118300,119181,117905,117906,290919,117908
15885,1,74726,7019,119134,119135,118597,118777,308574,308574,118779
15886,1,34232,16566,117961,118327,120559,118054,124424,117887,118055
15887,0,22956,4500,117961,118052,118881,118321,240983,290919,118322
15888,1,23970,13845,117961,117962,118791,118792,211906,118424,118794
15889,1,33273,1475,119062,119091,118450,121372,148801,119184,121374
15890,1,1581,1725,117902,117903,118507,120990,120991,118398,120992
15891,1,42093,7524,117961,118300,119195,118636,227378,118638,118639
15892,1,29926,22835,117961,117969,19666,118396,236551,118398,118399
15893,1,28441,3332,117961,118343,121747,117905,117906,290919,117908
15894,1,25681,69226,119062,119091,118992,179731,130134,117887,117973
15895,1,20226,2583,118752,119070,118754,119885,118806,118474,119887
15896,1,29092,80413,118163,118164,117878,117879,117879,19721,117880
15897,1,15668,15459,118169,118170,117945,117946,194400,292795,117948
15898,1,74346,7624,117961,118052,119742,118321,117906,290919,118322
15899,1,17308,3371,117902,118041,118042,118043,118044,270488,118046
15900,0,34700,14798,117961,118386,118746,121594,126485,4673,121596
15901,1,29058,145788,118212,118580,119362,119363,117913,118667,119365
15902,1,33231,4378,117961,118327,118507,118054,120238,117887,118055
15903,1,1028,49850,117961,118413,122007,118259,118260,290919,118261
15904,1,4675,120351,117961,118300,119195,118321,136235,290919,118322
15905,1,6670,4468,117961,118413,119968,117905,117906,290919,117908
15906,0,92329,7651,117961,118386,118746,118321,117906,290919,118322
15907,1,25442,14474,121518,121519,117895,118568,212837,19721,118570
15908,1,40420,2068,117980,118076,131868,119192,276422,119184,119194
15909,1,18072,86857,117902,118041,118556,118274,118806,292795,118276
15910,1,114826,4362,118212,118213,126955,118777,279443,308574,118779
15911,1,42806,16654,118181,118182,117920,118568,132124,19721,118570
15912,0,37737,50327,118079,118080,117878,117879,118177,19721,117880
15913,1,81364,2931,117961,118343,118700,118784,117906,290919,118786
15914,1,27902,13166,117882,117883,117884,118568,166215,19721,118570
15915,1,6960,3883,117961,118343,119987,118784,118785,290919,118786
15916,1,44781,15575,117902,118041,118623,280788,280788,292795,119082
15917,1,70484,18220,117961,118052,118867,118321,117906,290919,118322
15918,1,73547,4707,117961,118300,121108,119928,150810,118331,119929
15919,1,36646,27871,117978,117979,117884,118568,117886,19721,118570
15920,1,80473,2541,117961,118343,118856,117905,240983,290919,117908
15921,1,40867,15886,117961,118052,120356,120357,310997,118424,120359
15922,0,75685,6018,117961,118413,122007,118321,117906,290919,118322
15923,0,23096,15982,117961,118413,123003,118685,120316,308574,118687
15924,1,23942,185,119134,119135,118575,118172,307446,249618,118175
15925,1,41128,13874,117961,118446,120368,118685,122058,308574,118687
15926,1,20897,7492,117961,118225,118673,118674,132494,19793,118676
15927,1,3853,5542,131853,131854,120370,118321,117906,290919,118322
15928,1,39264,7738,118256,119428,118623,117946,119722,292795,117948
15929,1,42987,7586,117961,118225,118403,118321,117906,290919,118322
15930,1,40399,13874,117961,118446,120368,118685,122058,308574,118687
15931,1,39612,20696,117876,117877,117878,117899,163929,19721,117900
15932,1,75834,18189,117961,118327,119195,119351,206049,3130,119353
15933,1,16232,5916,117961,118446,16232,118321,117906,290919,118322
15934,1,17308,16065,117961,118225,120551,118777,279443,308574,118779
15935,1,81350,7893,117961,118343,118979,118834,133686,118424,118836
15936,1,79092,8243,118555,118178,118320,118451,130134,118453,118454
15937,1,31441,5504,117961,118300,131274,307024,311622,118331,118332
15938,1,15716,58883,117902,118041,118556,280788,280788,292795,119082
15939,0,27801,70062,117961,118386,118746,117905,240983,290919,117908
15940,1,21402,7021,117961,118300,118783,118784,287626,290919,118786
15941,1,74883,5196,117961,118052,121949,118207,127292,270488,118209
15942,1,73876,51226,117961,118327,118320,118641,164752,118643,118644
15943,1,52717,4576,117961,118327,118391,123045,123107,120518,123047
15944,1,79092,5244,117961,118343,119598,119743,311752,3130,119745
15945,1,22682,5127,117961,118300,118597,118834,146010,118424,118836
15946,1,1023,5899,117961,118327,120318,118777,296252,308574,118779
15947,1,40753,1480,118555,118178,117945,119192,129506,119184,119194
15948,1,6580,47104,117890,117891,117878,117879,117879,19721,117880
15949,1,18221,1652,117961,118327,118507,179731,179731,117887,117973
15950,1,78721,1398,117961,118300,120722,118321,118448,290919,118322
15951,1,81458,15009,117902,117903,118783,117905,118036,290919,117908
